YearStart,LocationAbbr,LocationDesc,Topic,Data_Value,Sample_Size,Age(years),Gender,Race/Ethnicity
2015,AK,Alaska,Physical Activity - Behavior,38.2,1500,,Male,
2015,AK,Alaska,Physical Activity - Behavior,31.7,251,,,
2015,AK,Alaska,Physical Activity - Behavior,32.8,303,,,
2015,AK,Alaska,Physical Activity - Behavior,35.8,355,,,
2015,AK,Alaska,Physical Activity - Behavior,37.6,350,,,
2015,AK,Alaska,Physical Activity - Behavior,38.3,1240,,,
2015,AK,Alaska,Physical Activity - Behavior,42.1,493,,,
2015,AK,Alaska,Physical Activity - Behavior,37,3244,,,
2015,AK,Alaska,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AK,Alaska,Physical Activity - Behavior,,,,,Non-Hispanic Black
2015,AK,Alaska,Physical Activity - Behavior,,,,,Other
2015,AK,Alaska,Physical Activity - Behavior,33.6,499,,,American Indian/Alaska Native
2015,AK,Alaska,Physical Activity - Behavior,35.3,53,,,Asian
2015,AK,Alaska,Physical Activity - Behavior,36.8,2328,,,Non-Hispanic White
2015,AK,Alaska,Physical Activity - Behavior,44.2,142,,,2 or more races
2015,AK,Alaska,Physical Activity - Behavior,44.4,88,,,Hispanic
2015,AK,Alaska,Physical Activity - Behavior,23.6,829,55 - 64,,
2015,AK,Alaska,Physical Activity - Behavior,24.2,815,65 or older,,
2015,AK,Alaska,Physical Activity - Behavior,26.4,656,45 - 54,,
2015,AK,Alaska,Physical Activity - Behavior,36.4,451,35 - 44,,
2015,AK,Alaska,Physical Activity - Behavior,41.5,408,25 - 34,,
2015,AK,Alaska,Physical Activity - Behavior,53.6,181,18 - 24,,
2015,AK,Alaska,Physical Activity - Behavior,29.3,878,,,
2015,AK,Alaska,Physical Activity - Behavior,31.8,203,,,
2015,AK,Alaska,Physical Activity - Behavior,35.2,1281,,,
2015,AK,Alaska,Physical Activity - Behavior,37.4,964,,,
2015,AK,Alaska,Physical Activity - Behavior,29.7,1809,,Female,
2015,AK,Alaska,Physical Activity - Behavior,38.1,1531,,Male,
2015,AK,Alaska,Physical Activity - Behavior,23.6,259,,,
2015,AK,Alaska,Physical Activity - Behavior,30.7,262,,,
2015,AK,Alaska,Physical Activity - Behavior,31.5,500,,,
2015,AK,Alaska,Physical Activity - Behavior,34.6,362,,,
2015,AK,Alaska,Physical Activity - Behavior,35.4,1266,,,
2015,AK,Alaska,Physical Activity - Behavior,38.6,364,,,
2015,AK,Alaska,Physical Activity - Behavior,34.1,3340,,,
2015,AK,Alaska,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AK,Alaska,Physical Activity - Behavior,,,,,Non-Hispanic Black
2015,AK,Alaska,Physical Activity - Behavior,,,,,Other
2015,AK,Alaska,Physical Activity - Behavior,27.3,527,,,American Indian/Alaska Native
2015,AK,Alaska,Physical Activity - Behavior,34.3,91,,,Hispanic
2015,AK,Alaska,Physical Activity - Behavior,34.3,2382,,,Non-Hispanic White
2015,AK,Alaska,Physical Activity - Behavior,36.9,142,,,2 or more races
2015,AK,Alaska,Physical Activity - Behavior,39.7,54,,,Asian
2015,AK,Alaska,Physical Activity - Behavior,12.3,188,18 - 24,,
2015,AK,Alaska,Physical Activity - Behavior,17.7,418,25 - 34,,
2015,AK,Alaska,Physical Activity - Behavior,21.8,462,35 - 44,,
2015,AK,Alaska,Physical Activity - Behavior,23.4,666,45 - 54,,
2015,AK,Alaska,Physical Activity - Behavior,27.4,847,55 - 64,,
2015,AK,Alaska,Physical Activity - Behavior,29.5,839,65 or older,,
2015,AK,Alaska,Physical Activity - Behavior,12.9,1304,,,
2015,AK,Alaska,Physical Activity - Behavior,21.3,986,,,
2015,AK,Alaska,Physical Activity - Behavior,27,901,,,
2015,AK,Alaska,Physical Activity - Behavior,33.2,215,,,
2015,AK,Alaska,Physical Activity - Behavior,20.8,1569,,Male,
2015,AK,Alaska,Physical Activity - Behavior,23.2,1851,,Female,
2015,AK,Alaska,Physical Activity - Behavior,16.9,1283,,,
2015,AK,Alaska,Physical Activity - Behavior,21.2,344,,,
2015,AK,Alaska,Physical Activity - Behavior,21.2,370,,,
2015,AK,Alaska,Physical Activity - Behavior,22.7,267,,,
2015,AK,Alaska,Physical Activity - Behavior,24.3,509,,,
2015,AK,Alaska,Physical Activity - Behavior,28.6,376,,,
2015,AK,Alaska,Physical Activity - Behavior,36.9,271,,,
2015,AK,Alaska,Physical Activity - Behavior,22,3420,,,
2015,AK,Alaska,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AK,Alaska,Physical Activity - Behavior,,,,,Other
2015,AK,Alaska,Physical Activity - Behavior,19.4,2423,,,Non-Hispanic White
2015,AK,Alaska,Physical Activity - Behavior,19.6,93,,,Hispanic
2015,AK,Alaska,Physical Activity - Behavior,26.2,148,,,2 or more races
2015,AK,Alaska,Physical Activity - Behavior,27.9,50,,,Non-Hispanic Black
2015,AK,Alaska,Physical Activity - Behavior,28.7,56,,,Asian
2015,AK,Alaska,Physical Activity - Behavior,30.7,549,,,American Indian/Alaska Native
2015,AZ,Arizona,Physical Activity - Behavior,49.3,259,18 - 24,,
2015,AZ,Arizona,Physical Activity - Behavior,50.2,499,25 - 34,,
2015,AZ,Arizona,Physical Activity - Behavior,53.2,968,45 - 54,,
2015,AZ,Arizona,Physical Activity - Behavior,53.5,752,35 - 44,,
2015,AZ,Arizona,Physical Activity - Behavior,54.5,1364,55 - 64,,
2015,AZ,Arizona,Physical Activity - Behavior,59.8,2982,65 or older,,
2015,AZ,Arizona,Physical Activity - Behavior,42.8,481,,,
2015,AZ,Arizona,Physical Activity - Behavior,51.8,1538,,,
2015,AZ,Arizona,Physical Activity - Behavior,54.1,2081,,,
2015,AZ,Arizona,Physical Activity - Behavior,62.1,2700,,,
2015,AZ,Arizona,Physical Activity - Behavior,53.7,2764,,Male,
2015,AZ,Arizona,Physical Activity - Behavior,26.7,4190,,Female,
2015,AZ,Arizona,Physical Activity - Behavior,53.9,4060,,Female,
2015,AZ,Arizona,Physical Activity - Behavior,46.9,980,,,
2015,AZ,Arizona,Physical Activity - Behavior,48.1,519,,,
2015,AZ,Arizona,Physical Activity - Behavior,52.3,595,,,
2015,AZ,Arizona,Physical Activity - Behavior,52.8,854,,,
2015,AZ,Arizona,Physical Activity - Behavior,53.2,1316,,,
2015,AZ,Arizona,Physical Activity - Behavior,57.5,884,,,
2015,AZ,Arizona,Physical Activity - Behavior,60.8,1676,,,
2015,AZ,Arizona,Physical Activity - Behavior,53.8,6824,,,
2015,AZ,Arizona,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AZ,Arizona,Physical Activity - Behavior,41.7,173,,,Non-Hispanic Black
2015,AZ,Arizona,Physical Activity - Behavior,47.5,81,,,2 or more races
2015,AZ,Arizona,Physical Activity - Behavior,48.5,116,,,Asian
2015,AZ,Arizona,Physical Activity - Behavior,48.5,1043,,,Hispanic
2015,AZ,Arizona,Physical Activity - Behavior,51,137,,,American Indian/Alaska Native
2015,AZ,Arizona,Physical Activity - Behavior,54.8,73,,,Other
2015,AZ,Arizona,Physical Activity - Behavior,57.2,5055,,,Non-Hispanic White
2015,AZ,Arizona,Physical Activity - Behavior,18.8,1344,55 - 64,,
2015,AZ,Arizona,Physical Activity - Behavior,19.4,2933,65 or older,,
2015,AZ,Arizona,Physical Activity - Behavior,20.3,746,35 - 44,,
2015,AZ,Arizona,Physical Activity - Behavior,22.7,493,25 - 34,,
2015,AZ,Arizona,Physical Activity - Behavior,24,956,45 - 54,,
2015,AZ,Arizona,Physical Activity - Behavior,27.1,258,18 - 24,,
2015,AZ,Arizona,Physical Activity - Behavior,13.5,469,,,
2015,AZ,Arizona,Physical Activity - Behavior,20.5,1519,,,
2015,AZ,Arizona,Physical Activity - Behavior,21.6,2053,,,
2015,AZ,Arizona,Physical Activity - Behavior,28.2,2667,,,
2015,AZ,Arizona,Physical Activity - Behavior,20.3,4006,,Female,
2015,AZ,Arizona,Physical Activity - Behavior,23.4,2724,,Male,
2015,AZ,Arizona,Physical Activity - Behavior,17.5,509,,,
2015,AZ,Arizona,Physical Activity - Behavior,17.9,963,,,
2015,AZ,Arizona,Physical Activity - Behavior,19.7,586,,,
2015,AZ,Arizona,Physical Activity - Behavior,20.2,1293,,,
2015,AZ,Arizona,Physical Activity - Behavior,20.9,875,,,
2015,AZ,Arizona,Physical Activity - Behavior,24.4,839,,,
2015,AZ,Arizona,Physical Activity - Behavior,27.2,1665,,,
2015,AZ,Arizona,Physical Activity - Behavior,21.8,6730,,,
2015,AZ,Arizona,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AZ,Arizona,Physical Activity - Behavior,16.9,116,,,Asian
2015,AZ,Arizona,Physical Activity - Behavior,19.2,72,,,Other
2015,AZ,Arizona,Physical Activity - Behavior,20.2,1024,,,Hispanic
2015,AZ,Arizona,Physical Activity - Behavior,21.6,172,,,Non-Hispanic Black
2015,AZ,Arizona,Physical Activity - Behavior,22.1,4991,,,Non-Hispanic White
2015,AZ,Arizona,Physical Activity - Behavior,27.6,81,,,2 or more races
2015,AZ,Arizona,Physical Activity - Behavior,30.4,132,,,American Indian/Alaska Native
2015,AZ,Arizona,Physical Activity - Behavior,25.8,258,18 - 24,,
2015,AZ,Arizona,Physical Activity - Behavior,28.6,750,35 - 44,,
2015,AZ,Arizona,Physical Activity - Behavior,29.3,499,25 - 34,,
2015,AZ,Arizona,Physical Activity - Behavior,32.6,963,45 - 54,,
2015,AZ,Arizona,Physical Activity - Behavior,33,1357,55 - 64,,
2015,AZ,Arizona,Physical Activity - Behavior,46.2,2959,65 or older,,
2015,AZ,Arizona,Physical Activity - Behavior,25.7,475,,,
2015,AZ,Arizona,Physical Activity - Behavior,32.3,1532,,,
2015,AZ,Arizona,Physical Activity - Behavior,34.9,2843,,Male,
2015,AZ,Arizona,Physical Activity - Behavior,33.8,2070,,,
2015,AZ,Arizona,Physical Activity - Behavior,38.5,2685,,,
2015,AZ,Arizona,Physical Activity - Behavior,32.3,4032,,Female,
2015,AZ,Arizona,Physical Activity - Behavior,34.5,2754,,Male,
2015,AZ,Arizona,Physical Activity - Behavior,27,517,,,
2015,AZ,Arizona,Physical Activity - Behavior,28.2,590,,,
2015,AZ,Arizona,Physical Activity - Behavior,29.3,974,,,
2015,AZ,Arizona,Physical Activity - Behavior,33.2,848,,,
2015,AZ,Arizona,Physical Activity - Behavior,35.1,882,,,
2015,AZ,Arizona,Physical Activity - Behavior,35.8,1302,,,
2015,AZ,Arizona,Physical Activity - Behavior,38.2,1673,,,
2015,AZ,Arizona,Physical Activity - Behavior,33.4,6786,,,
2015,AZ,Arizona,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AZ,Arizona,Physical Activity - Behavior,26.2,1040,,,Hispanic
2015,AZ,Arizona,Physical Activity - Behavior,27.9,173,,,Non-Hispanic Black
2015,AZ,Arizona,Physical Activity - Behavior,30.6,136,,,American Indian/Alaska Native
2015,AZ,Arizona,Physical Activity - Behavior,31.7,116,,,Asian
2015,AZ,Arizona,Physical Activity - Behavior,33.5,73,,,Other
2015,AZ,Arizona,Physical Activity - Behavior,37,5023,,,Non-Hispanic White
2015,AZ,Arizona,Physical Activity - Behavior,44.8,80,,,2 or more races
2015,AZ,Arizona,Physical Activity - Behavior,24.5,1401,55 - 64,,
2015,AZ,Arizona,Physical Activity - Behavior,26.1,3094,65 or older,,
2015,AZ,Arizona,Physical Activity - Behavior,29.8,760,35 - 44,,
2015,AZ,Arizona,Physical Activity - Behavior,30.6,1006,45 - 54,,
2015,AZ,Arizona,Physical Activity - Behavior,35.6,504,25 - 34,,
2015,AZ,Arizona,Physical Activity - Behavior,40.7,268,18 - 24,,
2015,AZ,Arizona,Physical Activity - Behavior,19.5,496,,,
2015,AZ,Arizona,Physical Activity - Behavior,28.6,1585,,,
2015,AZ,Arizona,Physical Activity - Behavior,31.5,2133,,,
2015,AZ,Arizona,Physical Activity - Behavior,38.5,2788,,,
2015,AZ,Arizona,Physical Activity - Behavior,22,532,,,
2015,AZ,Arizona,Physical Activity - Behavior,26.2,602,,,
2015,AZ,Arizona,Physical Activity - Behavior,27.2,999,,,
2015,AZ,Arizona,Physical Activity - Behavior,27.9,1425,,,
2015,AZ,Arizona,Physical Activity - Behavior,32.8,888,,,
2015,AZ,Arizona,Physical Activity - Behavior,34.6,870,,,
2015,AZ,Arizona,Physical Activity - Behavior,37.5,1717,,,
2015,AZ,Arizona,Physical Activity - Behavior,30.7,7033,,,
2015,AZ,Arizona,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AZ,Arizona,Physical Activity - Behavior,22.6,123,,,Asian
2015,AZ,Arizona,Physical Activity - Behavior,23.4,80,,,Other
2015,AZ,Arizona,Physical Activity - Behavior,30.3,1058,,,Hispanic
2015,AZ,Arizona,Physical Activity - Behavior,30.4,5189,,,Non-Hispanic White
2015,AZ,Arizona,Physical Activity - Behavior,35.3,179,,,Non-Hispanic Black
2015,AZ,Arizona,Physical Activity - Behavior,37.9,138,,,American Indian/Alaska Native
2015,AZ,Arizona,Physical Activity - Behavior,45.2,86,,,2 or more races
2015,AZ,Arizona,Physical Activity - Behavior,20.5,772,35 - 44,,
2015,AZ,Arizona,Physical Activity - Behavior,23.4,272,18 - 24,,
2015,AZ,Arizona,Physical Activity - Behavior,24.8,1028,45 - 54,,
2015,AZ,Arizona,Physical Activity - Behavior,25.6,1426,55 - 64,,
2015,AZ,Arizona,Physical Activity - Behavior,25.7,510,25 - 34,,
2015,AZ,Arizona,Physical Activity - Behavior,27.1,3158,65 or older,,
2015,AZ,Arizona,Physical Activity - Behavior,14.7,2837,,,
2015,AZ,Arizona,Physical Activity - Behavior,24,2175,,,
2015,AZ,Arizona,Physical Activity - Behavior,29.7,1612,,,
2015,AZ,Arizona,Physical Activity - Behavior,34.9,509,,,
2015,AZ,Arizona,Physical Activity - Behavior,24.1,2897,,Male,
2015,AZ,Arizona,Physical Activity - Behavior,25.3,4269,,Female,
2015,AZ,Arizona,Physical Activity - Behavior,15.3,1733,,,
2015,AZ,Arizona,Physical Activity - Behavior,20.1,904,,,
2015,AZ,Arizona,Physical Activity - Behavior,25.3,889,,,
2015,AZ,Arizona,Physical Activity - Behavior,27.7,1455,,,
2015,AZ,Arizona,Physical Activity - Behavior,30.1,616,,,
2015,AZ,Arizona,Physical Activity - Behavior,30.5,1023,,,
2015,AZ,Arizona,Physical Activity - Behavior,31.4,546,,,
2015,AZ,Arizona,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AZ,Arizona,Physical Activity - Behavior,22.5,5280,,,Non-Hispanic White
2015,AZ,Arizona,Physical Activity - Behavior,25,87,,,2 or more races
2015,AZ,Arizona,Physical Activity - Behavior,25.3,123,,,Asian
2015,AZ,Arizona,Physical Activity - Behavior,25.7,82,,,Other
2015,AZ,Arizona,Physical Activity - Behavior,25.7,184,,,Non-Hispanic Black
2015,AZ,Arizona,Physical Activity - Behavior,29.1,1081,,,Hispanic
2015,AZ,Arizona,Physical Activity - Behavior,32.7,146,,,American Indian/Alaska Native
2015,AR,Arkansas,Physical Activity - Behavior,38,389,35 - 44,,
2015,AR,Arkansas,Physical Activity - Behavior,42.5,1001,55 - 64,,
2015,AR,Arkansas,Physical Activity - Behavior,44.3,633,45 - 54,,
2015,AR,Arkansas,Physical Activity - Behavior,44.8,2072,65 or older,,
2015,AR,Arkansas,Physical Activity - Behavior,47.6,253,25 - 34,,
2015,AR,Arkansas,Physical Activity - Behavior,56.4,130,18 - 24,,
2015,AR,Arkansas,Physical Activity - Behavior,31.8,481,,,
2015,AR,Arkansas,Physical Activity - Behavior,43.7,1506,,,
2015,AR,Arkansas,Physical Activity - Behavior,46.4,1212,,,
2015,AR,Arkansas,Physical Activity - Behavior,55.4,1271,,,
2015,AR,Arkansas,Physical Activity - Behavior,41.3,2834,,Female,
2015,AR,Arkansas,Physical Activity - Behavior,49.1,1644,,Male,
2015,AR,Arkansas,Physical Activity - Behavior,34.1,463,,,
2015,AR,Arkansas,Physical Activity - Behavior,37.4,759,,,
2015,AR,Arkansas,Physical Activity - Behavior,42.5,546,,,
2015,AR,Arkansas,Physical Activity - Behavior,45.9,826,,,
2015,AR,Arkansas,Physical Activity - Behavior,48.4,526,,,
2015,AR,Arkansas,Physical Activity - Behavior,49,567,,,
2015,AR,Arkansas,Physical Activity - Behavior,55.4,791,,,
2015,AR,Arkansas,Physical Activity - Behavior,45.1,4478,,,
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Asian
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Other
2015,AR,Arkansas,Physical Activity - Behavior,38.3,650,,,Non-Hispanic Black
2015,AR,Arkansas,Physical Activity - Behavior,43.2,93,,,Hispanic
2015,AR,Arkansas,Physical Activity - Behavior,46,3469,,,Non-Hispanic White
2015,AR,Arkansas,Physical Activity - Behavior,56.6,73,,,American Indian/Alaska Native
2015,AR,Arkansas,Physical Activity - Behavior,59.8,81,,,2 or more races
2015,AR,Arkansas,Physical Activity - Behavior,10.5,989,55 - 64,,
2015,AR,Arkansas,Physical Activity - Behavior,10.8,2038,65 or older,,
2015,AR,Arkansas,Physical Activity - Behavior,12.4,625,45 - 54,,
2015,AR,Arkansas,Physical Activity - Behavior,12.6,382,35 - 44,,
2015,AR,Arkansas,Physical Activity - Behavior,21.2,249,25 - 34,,
2015,AR,Arkansas,Physical Activity - Behavior,31.7,127,18 - 24,,
2015,AR,Arkansas,Physical Activity - Behavior,8.7,472,,,
2015,AR,Arkansas,Physical Activity - Behavior,14.6,1193,,,
2015,AR,Arkansas,Physical Activity - Behavior,16,1482,,,
2015,AR,Arkansas,Physical Activity - Behavior,21.4,1256,,,
2015,AR,Arkansas,Physical Activity - Behavior,12.5,2795,,Female,
2015,AR,Arkansas,Physical Activity - Behavior,18.7,1615,,Male,
2015,AR,Arkansas,Physical Activity - Behavior,11.2,457,,,
2015,AR,Arkansas,Physical Activity - Behavior,12.3,753,,,
2015,AR,Arkansas,Physical Activity - Behavior,12.8,535,,,
2015,AR,Arkansas,Physical Activity - Behavior,14,805,,,
2015,AR,Arkansas,Physical Activity - Behavior,16.9,560,,,
2015,AR,Arkansas,Physical Activity - Behavior,18.9,519,,,
2015,AR,Arkansas,Physical Activity - Behavior,21.1,781,,,
2015,AR,Arkansas,Physical Activity - Behavior,15.6,4410,,,
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Asian
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Other
2015,AR,Arkansas,Physical Activity - Behavior,12.5,71,,,American Indian/Alaska Native
2015,AR,Arkansas,Physical Activity - Behavior,14.9,3414,,,Non-Hispanic White
2015,AR,Arkansas,Physical Activity - Behavior,17.4,642,,,Non-Hispanic Black
2015,AR,Arkansas,Physical Activity - Behavior,17.8,93,,,Hispanic
2015,AR,Arkansas,Physical Activity - Behavior,22.9,81,,,2 or more races
2015,AR,Arkansas,Physical Activity - Behavior,19.8,385,35 - 44,,
2015,AR,Arkansas,Physical Activity - Behavior,28.5,629,45 - 54,,
2015,AR,Arkansas,Physical Activity - Behavior,28.5,996,55 - 64,,
2015,AR,Arkansas,Physical Activity - Behavior,28.8,253,25 - 34,,
2015,AR,Arkansas,Physical Activity - Behavior,30.8,129,18 - 24,,
2015,AR,Arkansas,Physical Activity - Behavior,32.6,2049,65 or older,,
2015,AR,Arkansas,Physical Activity - Behavior,24.2,477,,,
2015,AR,Arkansas,Physical Activity - Behavior,28.1,1498,,,
2015,AR,Arkansas,Physical Activity - Behavior,28.5,1204,,,
2015,AR,Arkansas,Physical Activity - Behavior,31.4,1254,,,
2015,AR,Arkansas,Physical Activity - Behavior,26.2,2807,,Female,
2015,AR,Arkansas,Physical Activity - Behavior,30.5,1634,,Male,
2015,AR,Arkansas,Physical Activity - Behavior,20.3,753,,,
2015,AR,Arkansas,Physical Activity - Behavior,21.7,462,,,
2015,AR,Arkansas,Physical Activity - Behavior,28.6,543,,,
2015,AR,Arkansas,Physical Activity - Behavior,29.9,525,,,
2015,AR,Arkansas,Physical Activity - Behavior,32,561,,,
2015,AR,Arkansas,Physical Activity - Behavior,32.5,783,,,
2015,AR,Arkansas,Physical Activity - Behavior,33.2,814,,,
2015,AR,Arkansas,Physical Activity - Behavior,28.3,4441,,,
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Asian
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Other
2015,AR,Arkansas,Physical Activity - Behavior,19.6,647,,,Non-Hispanic Black
2015,AR,Arkansas,Physical Activity - Behavior,26.8,81,,,2 or more races
2015,AR,Arkansas,Physical Activity - Behavior,26.8,93,,,Hispanic
2015,AR,Arkansas,Physical Activity - Behavior,29.6,3436,,,Non-Hispanic White
2015,AR,Arkansas,Physical Activity - Behavior,37.5,73,,,American Indian/Alaska Native
2015,AR,Arkansas,Physical Activity - Behavior,15.2,1038,55 - 64,,
2015,AR,Arkansas,Physical Activity - Behavior,16.6,2177,65 or older,,
2015,AR,Arkansas,Physical Activity - Behavior,19.9,394,35 - 44,,
2015,AR,Arkansas,Physical Activity - Behavior,20.2,645,45 - 54,,
2015,AR,Arkansas,Physical Activity - Behavior,35.6,256,25 - 34,,
2015,AR,Arkansas,Physical Activity - Behavior,47.6,132,18 - 24,,
2015,AR,Arkansas,Physical Activity - Behavior,14.8,507,,,
2015,AR,Arkansas,Physical Activity - Behavior,23.3,1569,,,
2015,AR,Arkansas,Physical Activity - Behavior,26.6,1251,,,
2015,AR,Arkansas,Physical Activity - Behavior,30.1,1307,,,
2015,AR,Arkansas,Physical Activity - Behavior,19,2952,,Female,
2015,AR,Arkansas,Physical Activity - Behavior,30,1690,,Male,
2015,AR,Arkansas,Physical Activity - Behavior,16.7,477,,,
2015,AR,Arkansas,Physical Activity - Behavior,18.5,566,,,
2015,AR,Arkansas,Physical Activity - Behavior,21.3,781,,,
2015,AR,Arkansas,Physical Activity - Behavior,23.1,901,,,
2015,AR,Arkansas,Physical Activity - Behavior,28.4,534,,,
2015,AR,Arkansas,Physical Activity - Behavior,29.5,801,,,
2015,AR,Arkansas,Physical Activity - Behavior,31.3,582,,,
2015,AR,Arkansas,Physical Activity - Behavior,24.4,4642,,,
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Asian
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Other
2015,AR,Arkansas,Physical Activity - Behavior,11.6,75,,,American Indian/Alaska Native
2015,AR,Arkansas,Physical Activity - Behavior,22.2,3583,,,Non-Hispanic White
2015,AR,Arkansas,Physical Activity - Behavior,31.3,678,,,Non-Hispanic Black
2015,AR,Arkansas,Physical Activity - Behavior,34.2,97,,,Hispanic
2015,AR,Arkansas,Physical Activity - Behavior,43.1,88,,,2 or more races
2015,AR,Arkansas,Physical Activity - Behavior,18.3,136,18 - 24,,
2015,AR,Arkansas,Physical Activity - Behavior,26.6,261,25 - 34,,
2015,AR,Arkansas,Physical Activity - Behavior,37.7,404,35 - 44,,
2015,AR,Arkansas,Physical Activity - Behavior,38,658,45 - 54,,
2015,AR,Arkansas,Physical Activity - Behavior,38,1054,55 - 64,,
2015,AR,Arkansas,Physical Activity - Behavior,40.2,2214,65 or older,,
2015,AR,Arkansas,Physical Activity - Behavior,20.5,1325,,,
2015,AR,Arkansas,Physical Activity - Behavior,30.9,1274,,,
2015,AR,Arkansas,Physical Activity - Behavior,37.6,1602,,,
2015,AR,Arkansas,Physical Activity - Behavior,50.6,517,,,
2015,AR,Arkansas,Physical Activity - Behavior,30.3,1726,,Male,
2015,AR,Arkansas,Physical Activity - Behavior,37.9,3001,,Female,
2015,AR,Arkansas,Physical Activity - Behavior,20.9,814,,,
2015,AR,Arkansas,Physical Activity - Behavior,24.8,588,,,
2015,AR,Arkansas,Physical Activity - Behavior,31.8,544,,,
2015,AR,Arkansas,Physical Activity - Behavior,33.4,933,,,
2015,AR,Arkansas,Physical Activity - Behavior,40.2,579,,,
2015,AR,Arkansas,Physical Activity - Behavior,44.2,483,,,
2015,AR,Arkansas,Physical Activity - Behavior,46.2,786,,,
2015,AR,Arkansas,Physical Activity - Behavior,34.2,4727,,,
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Asian
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,AR,Arkansas,Physical Activity - Behavior,,,,,Other
2015,AR,Arkansas,Physical Activity - Behavior,20.4,90,,,2 or more races
2015,AR,Arkansas,Physical Activity - Behavior,25.5,78,,,American Indian/Alaska Native
2015,AR,Arkansas,Physical Activity - Behavior,30.8,96,,,Hispanic
2015,AR,Arkansas,Physical Activity - Behavior,34.7,689,,,Non-Hispanic Black
2015,AR,Arkansas,Physical Activity - Behavior,34.7,3649,,,Non-Hispanic White
2015,CA,California,Physical Activity - Behavior,51.4,1628,35 - 44,,
2015,CA,California,Physical Activity - Behavior,54.3,1762,25 - 34,,
2015,CA,California,Physical Activity - Behavior,57.3,1829,45 - 54,,
2015,CA,California,Physical Activity - Behavior,57.9,1069,18 - 24,,
2015,CA,California,Physical Activity - Behavior,59.1,1904,55 - 64,,
2015,CA,California,Physical Activity - Behavior,64.1,2461,65 or older,,
2015,CA,California,Physical Activity - Behavior,45.3,1367,,,
2015,CA,California,Physical Activity - Behavior,54.3,2049,,,
2015,CA,California,Physical Activity - Behavior,59,2818,,,
2015,CA,California,Physical Activity - Behavior,65.4,4402,,,
2015,CA,California,Physical Activity - Behavior,56.6,5108,,Male,
2015,CA,California,Physical Activity - Behavior,58,5545,,Female,
2015,CA,California,Physical Activity - Behavior,50.7,1247,,,
2015,CA,California,Physical Activity - Behavior,50.7,1384,,,
2015,CA,California,Physical Activity - Behavior,52.8,909,,,
2015,CA,California,Physical Activity - Behavior,55.3,1079,,,
2015,CA,California,Physical Activity - Behavior,56.2,1304,,,
2015,CA,California,Physical Activity - Behavior,57.8,1250,,,
2015,CA,California,Physical Activity - Behavior,64.6,3480,,,
2015,CA,California,Physical Activity - Behavior,57.3,10653,,,
2015,CA,California,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2015,CA,California,Physical Activity - Behavior,50.8,3199,,,Hispanic
2015,CA,California,Physical Activity - Behavior,55,457,,,Non-Hispanic Black
2015,CA,California,Physical Activity - Behavior,57.4,898,,,Asian
2015,CA,California,Physical Activity - Behavior,62,265,,,2 or more races
2015,CA,California,Physical Activity - Behavior,62.4,5503,,,Non-Hispanic White
2015,CA,California,Physical Activity - Behavior,64.2,110,,,Other
2015,CA,California,Physical Activity - Behavior,66.5,85,,,American Indian/Alaska Native
2015,CA,California,Physical Activity - Behavior,19.7,1892,55 - 64,,
2015,CA,California,Physical Activity - Behavior,34.5,1251,,,
2015,CA,California,Physical Activity - Behavior,20.2,1609,35 - 44,,
2015,CA,California,Physical Activity - Behavior,20.6,1814,45 - 54,,
2015,CA,California,Physical Activity - Behavior,21.2,2444,65 or older,,
2015,CA,California,Physical Activity - Behavior,25.2,1745,25 - 34,,
2015,CA,California,Physical Activity - Behavior,32.6,1059,18 - 24,,
2015,CA,California,Physical Activity - Behavior,12.8,1358,,,
2015,CA,California,Physical Activity - Behavior,19.5,2029,,,
2015,CA,California,Physical Activity - Behavior,24.9,2784,,,
2015,CA,California,Physical Activity - Behavior,29.8,4375,,,
2015,CA,California,Physical Activity - Behavior,20.1,5501,,Female,
